año;razon_social;rut_razon_social;nombre_establecimiento;id_vu;ciiu4;id_ciiu4;rubro_vu;id_rubro_vu;region;provincia;comuna;id_comuna;latitud;longitud;cantidad_toneladas;contaminantes;id_contaminantes ;ducto;norma
2018;HIDROCULTIVOS S A;79732410-8;HIDROCULTIVOS EL MORRO;5441779;Acuicultura marina;A0321;Pesca y acuicultura;3;Atacama;Copiapó;Caldera;3102;-27,13996884;-70,90283287;4,05108E-05;Zinc;120;47;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TÉRMICA MEJILLONES;5441785;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Antofagasta;Mejillones;2102;-23,08942523;-70,41189629;1422,76376;Sólidos suspendidos totales;101;52;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TÉRMICA MEJILLONES;5441785;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Antofagasta;Mejillones;2102;-23,08942523;-70,41189629;900,9748;Sólidos suspendidos totales;101;53;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TÉRMICA MEJILLONES;5441785;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Antofagasta;Mejillones;2102;-23,08942523;-70,41189629;777,972184;Sólidos suspendidos totales;101;54;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;66,7128;Aluminio;5;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;54,1464;Boro;11;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;391572,72;Cloruros;23;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;208,824;Fluoruros;52;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;32,34;Hierro / hierro disuelto;64;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;4,4352;Molibdeno;72;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;2180,64;Sólidos suspendidos totales;101;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;46809,84;Sulfatos;106;55;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;14,4033648;Aluminio;5;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;43,65504;Boro;11;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;311670,121;Cloruros;23;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;99,3823776;Fluoruros;52;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;6,38482944;Hierro / hierro disuelto;64;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;2,25327168;Molibdeno;72;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;831,96432;Sólidos suspendidos totales;101;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;34749,41184;Sulfatos;106;56;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;67,110912;Boro;11;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;278426,3962;Cloruros;23;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;127,1383982;Fluoruros;52;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;56,1750684;Fósforo Total;53;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;21,46044736;Hierro / hierro disuelto;64;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;1,33907158;Índice de fenol;65;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;96,0832972;Nitrógeno Total Kjeldahl;78;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;2734,464062;Sólidos suspendidos totales;101;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;27851,02848;Sulfatos;106;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;33,9877054;Sustancias Activas de Azul de Metileno;108;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;5,77351676;Zinc;120;57;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;0,043197;Boro;11;58;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;275,88;Cloruros;23;58;DS90/2000 del MINSEGPRES
2018;E.CL S.A.;88006900-4;CENTRAL TERMICA TOCOPILLA;5441787;Generación, transmisión y distribución de energía eléctrica;D3510;Otras centrales de generación eléctrica;12;Antofagasta;Tocopilla;Tocopilla;2301;-22,09607305;-70,21390995;38,3933;Sulfatos;106;58;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,03611036;Arsénico;6;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,140841888;Cobre;24;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,045137664;Cromo Total;37;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;1,199003388;Fluoruros;52;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,006788496;Manganeso;66;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,012010944;Molibdeno;72;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,08341476;Sulfuros;107;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,24013132;Sustancias Activas de Azul de Metileno;108;59;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,247671182;Aluminio;5;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,016751504;Arsénico;6;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,015469432;Cadmio;14;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,094205606;Cobre;24;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,029825774;Cromo Total;37;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,062299908;Manganeso;66;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,01910623;Molibdeno;72;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;95,193318;Sólidos suspendidos totales;101;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,94033896;Sulfuros;107;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,14606922;Sustancias Activas de Azul de Metileno;108;60;DS90/2000 del MINSEGPRES
2018;ENAEX S A;90266000-3;PRILLEX AMÉRICA;5441788;Fabricación de abonos y compuestos de nitrógeno;C2012;Industria química, de plástico y caucho;7;Antofagasta;Antofagasta;Mejillones;2102;-23,09416379;-70,42928409;0,087844108;Zinc;120;60;DS90/2000 del MINSEGPRES
2018;INTERACID TRADING (CHILE) S A;;INTERACID TRAIDING CHILE SA;5441790;;;;;Antofagasta;Antofagasta;Mejillones;2102;;;0,000760188;Aluminio;5;64;DS90/2000 del MINSEGPRES
2018;INTERACID TRADING (CHILE) S A;;INTERACID TRAIDING CHILE SA;5441790;;;;;Antofagasta;Antofagasta;Mejillones;2102;;;0,00944042;Fluoruros;52;64;DS90/2000 del MINSEGPRES
2018;INTERACID TRADING (CHILE) S A;;INTERACID TRAIDING CHILE SA;5441790;;;;;Antofagasta;Antofagasta;Mejillones;2102;;;0,00631026;Fósforo Total;53;64;DS90/2000 del MINSEGPRES
2018;INTERACID TRADING (CHILE) S A;;INTERACID TRAIDING CHILE SA;5441790;;;;;Antofagasta;Antofagasta;Mejillones;2102;;;0,0517748;Sólidos suspendidos totales;101;64;DS90/2000 del MINSEGPRES
2018;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;UCN SEDE COQUIMBO;5441797;Enseñanza superior en universidades;P8531;Otras actividades;20;Coquimbo;Elqui;Coquimbo;4102;-29,96567184;-71,35347986;0,3088976;Aceites y grasas;2;71;DS90/2000 del MINSEGPRES
2018;UNIVERSIDAD CATOLICA DEL NORTE;81518400-9;UCN SEDE COQUIMBO;5441797;Enseñanza superior en universidades;P8531;Otras actividades;20;Coquimbo;Elqui;Coquimbo;4102;-29,96567184;-71,35347986;0,011544852;Fluoruros;52;71;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,000224589;Arsénico;6;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,07833118;Fluoruros;52;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,509815414;Fósforo Total;53;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,023129641;Hierro / hierro disuelto;64;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,041894534;Índice de fenol;65;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,002786483;Manganeso;66;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,002021026;Molibdeno;72;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;3,627322882;Nitrógeno Total Kjeldahl;78;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;2,377836956;Sólidos suspendidos totales;101;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,790474542;Sustancias Activas de Azul de Metileno;108;74;DS90/2000 del MINSEGPRES
2018;ALA BASE N.1;61103019-3;BASE AÉREA CERRO MORENO;5441800;Actividades de defensa;O8422;Otras actividades;20;Antofagasta;Antofagasta;Antofagasta;2101;-23,44768136;-70,43511663;0,011080843;Zinc;120;74;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,3607912;Aceites y grasas;2;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,0062623;Aluminio;5;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000246336;Arsénico;6;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;5,15416E-05;Cadmio;14;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000341865;Cianuro;18;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,004658089;Cobre;24;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000257708;Cromo hexavalente;36;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000515416;Cromo Total;37;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000773124;Estaño;49;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,01652367;Fluoruros;52;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,05354078;Hidrocarburos totales;60;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,016202067;Hidrocarburos volátiles;61;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000244032;Índice de fenol;65;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,003039474;Manganeso;66;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000879087;Molibdeno;72;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000773124;Níquel;75;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000257708;Plomo;84;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;3,8839E-05;Selenio;99;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,47275294;Sólidos suspendidos totales;101;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,003353108;Sulfuros;107;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,001560548;Sustancias Activas de Azul de Metileno;108;75;DS90/2000 del MINSEGPRES
2018;ENAP REFINERIAS S A;87756500-9;TERMINAL MARÍTIMO DE QUINTERO;5441801;Fabricación de productos de la refinación del petróleo;C1920;Refinería de petróleo;6;Valparaíso;Valparaíso;Quintero;5107;-32,7716358;-71,49033698;0,000022638;Zinc;120;75;DS90/2000 del MINSEGPRES
